timestamp,trigger_code,event_label,trial_info
1774045255.342462063,phase2_reddot_offset,phase2_reddot_offset,trial=8
1774045255.343530893,phase2_context2_onset,phase2_context2_onset,trial=8
1774045256.356800079,phase2_context2_offset,phase2_context2_offset,trial=8
1774045256.357443094,phase2_shape2_onset,phase2_shape2_onset,trial=8
1774045257.363786936,phase2_shape2_offset,phase2_shape2_offset,trial=8
1774045257.364151001,phase2_blank2_onset,phase2_blank2_onset,trial=8
1774045258.370476007,phase2_blank2_offset,phase2_blank2_offset,trial=8
1774045258.371519089,phase2_reddot2_onset,phase2_reddot2_onset,trial=8
1774045261.382472992,phase2_reddot2_offset,phase2_reddot2_offset,trial=8
1774045261.401994944,phase2_question_onset,phase2_question_onset,trial=8
1774045262.579401016,phase2_response,phase2_response,trial=8 response=CINEMA
1774045262.579916000,phase2_question_offset,phase2_question_offset,trial=8
1774045262.580404997,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=8
1774045263.085408926,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=8
1774045263.086371183,phase2_fixation_onset,phase2_fixation_onset,trial=9
1774045263.594912052,phase2_fixation_offset,phase2_fixation_offset,trial=9
1774045263.708081961,phase2_context1_onset,phase2_context1_onset,trial=9
1774045264.713585854,phase2_context1_offset,phase2_context1_offset,trial=9
1774045264.714507103,phase2_shape_onset,phase2_shape_onset,trial=9
1774045265.727676868,phase2_shape_offset,phase2_shape_offset,trial=9
1774045265.728641987,phase2_blank1_onset,phase2_blank1_onset,trial=9
1774045266.736914873,phase2_blank1_offset,phase2_blank1_offset,trial=9
1774045266.738060951,phase2_reddot_onset,phase2_reddot_onset,trial=9
1774045269.752122164,phase2_reddot_offset,phase2_reddot_offset,trial=9
1774045269.753000021,phase2_context2_onset,phase2_context2_onset,trial=9
1774045270.789175034,phase2_context2_offset,phase2_context2_offset,trial=9
1774045270.790271044,phase2_shape2_onset,phase2_shape2_onset,trial=9
1774045271.799682140,phase2_shape2_offset,phase2_shape2_offset,trial=9
1774045271.800379992,phase2_blank2_onset,phase2_blank2_onset,trial=9
