participant_id,total_task_time_seconds,shapegrid_width_px,shapegrid_height_px,grid_border_coords,per_shape_ground_truth,scaling_factor,phase3_euclidean_distances
kini,1129.64,1200,1200,,"Shape_0_0.png:row=0,col=0,center_x=0.1,center_y=0.1|Shape_0_1.png:row=0,col=1,center_x=0.1,center_y=1.7|Shape_0_2.png:row=0,col=2,center_x=0.1,center_y=3.3|Shape_0_3.png:row=0,col=3,center_x=0.1,center_y=4.9|Shape_1_0.png:row=1,col=0,center_x=1.7,center_y=0.1|Shape_1_1.png:row=1,col=1,center_x=1.7,center_y=1.7|Shape_1_2.png:row=1,col=2,center_x=1.7,center_y=3.3|Shape_1_3.png:row=1,col=3,center_x=1.7,center_y=4.9|Shape_2_0.png:row=2,col=0,center_x=3.3,center_y=0.1|Shape_2_1.png:row=2,col=1,center_x=3.3,center_y=1.7|Shape_2_2.png:row=2,col=2,center_x=3.3,center_y=3.3|Shape_2_3.png:row=2,col=3,center_x=3.3,center_y=4.9|Shape_3_0.png:row=3,col=0,center_x=4.9,center_y=0.1|Shape_3_1.png:row=3,col=1,center_x=4.9,center_y=1.7|Shape_3_2.png:row=3,col=2,center_x=4.9,center_y=3.3|Shape_3_3.png:row=3,col=3,center_x=4.9,center_y=4.9",,0-1:0.2512;0-2:0.2523;0-3:0.2535;0-4:0.3383;0-5:0.3750;0-6:0.4240;0-7:0.5054;0-8:0.2932;0-9:0.5004;0-10:0.5069;0-11:0.4315;0-12:0.4987;0-13:0.5534;0-14:0.3280;0-15:0.1292;1-2:0.0033;1-3:0.0066;1-4:0.1789;1-5:0.2425;1-6:0.3130;1-7:0.4105;1-8:0.2159;1-9:0.4690;1-10:0.4763;1-11:0.5040;1-12:0.5388;1-13:0.5719;1-14:0.4438;1-15:0.1919;2-3:0.0033;2-4:0.1756;2-5:0.2392;2-6:0.3098;2-7:0.4073;2-8:0.2131;2-9:0.4660;2-10:0.4734;2-11:0.5019;2-12:0.5364;2-13:0.5693;2-14:0.4423;2-15:0.1914;3-4:0.1723;3-5:0.2360;3-6:0.3066;3-7:0.4041;3-8:0.2104;3-9:0.4631;3-10:0.4705;3-11:0.4999;3-12:0.5340;3-13:0.5667;3-14:0.4409;3-15:0.1909;4-5:0.0649;4-6:0.1361;4-7:0.2333;4-8:0.0930;4-9:0.3077;4-10:0.3149;4-11:0.3942;4-12:0.4060;4-13:0.4253;4-14:0.3731;4-15:0.2185;5-6:0.0712;5-7:0.1685;5-8:0.0894;5-9:0.2470;5-10:0.2540;5-11:0.3543;5-12:0.3558;5-13:0.3692;5-14:0.3510;5-15:0.2481;6-7:0.0976;6-8:0.1310;6-9:0.1846;6-10:0.1912;6-11:0.3214;6-12:0.3083;6-13:0.3124;6-14:0.3410;6-15:0.2948;7-8:0.2187;7-9:0.1259;7-10:0.1301;7-11:0.3089;7-12:0.2709;7-13:0.2558;7-14:0.3608;7-15:0.3769;8-9:0.2544;8-10:0.2618;8-11:0.3070;8-12:0.3285;8-13:0.3570;8-14:0.2801;8-15:0.1642;9-10:0.0074;9-11:0.1984;9-12:0.1471;9-13:0.1314;9-14:0.2769;9-15:0.3811;10-11:0.1989;10-12:0.1448;10-13:0.1262;10-14:0.2800;10-15:0.3879;11-12:0.0837;11-13:0.1485;11-14:0.1158;11-15:0.3477;12-13:0.0649;12-14:0.1974;12-15:0.4022;13-14:0.2614;13-15:0.4500;14-15:0.2655
