participant_id,total_task_time_seconds,shapegrid_width_px,shapegrid_height_px,grid_border_coords,per_shape_ground_truth,scaling_factor,phase3_euclidean_distances
chickenfoot,959.73,1326,922,,"ball_slope.bmp:row=0,col=0,center_x=0.1,center_y=0.1|basketball.bmp:row=0,col=1,center_x=0.1,center_y=1.7|bikewheel.bmp:row=0,col=2,center_x=0.1,center_y=3.3|bird'sfoot.bmp:row=0,col=3,center_x=0.1,center_y=4.9|birdcage.bmp:row=1,col=0,center_x=1.7,center_y=0.1|bug.bmp:row=1,col=1,center_x=1.7,center_y=1.7|mosquito.bmp:row=1,col=2,center_x=1.7,center_y=3.3|nail_cutters.bmp:row=1,col=3,center_x=1.7,center_y=4.9|pan.bmp:row=2,col=0,center_x=3.3,center_y=0.1|rugby.bmp:row=2,col=1,center_x=3.3,center_y=1.7|tape.bmp:row=2,col=2,center_x=3.3,center_y=3.3|teacup.bmp:row=2,col=3,center_x=3.3,center_y=4.9|toiletpaper.bmp:row=3,col=0,center_x=4.9,center_y=0.1|toothbrush.bmp:row=3,col=1,center_x=4.9,center_y=1.7|tunnelentrance.bmp:row=3,col=2,center_x=4.9,center_y=3.3|umbrella.bmp:row=3,col=3,center_x=4.9,center_y=4.9",,0-1:0.5837;0-2:0.8599;0-3:1.0601;0-4:0.9672;0-5:0.6289;0-6:0.2811;0-7:0.7297;0-8:0.8963;0-9:0.9709;0-10:0.2726;0-11:0.7860;0-12:0.6732;0-13:0.4653;0-14:0.9342;0-15:0.8810;1-2:0.4558;1-3:1.0788;1-4:1.2786;1-5:1.0525;1-6:0.3083;1-7:0.2372;1-8:0.6948;1-9:1.1617;1-10:0.7487;1-11:1.1410;1-12:0.1258;1-13:0.6028;1-14:0.8351;1-15:0.5579;2-3:0.7767;2-4:1.1637;2-5:1.0721;2-6:0.6617;2-7:0.2236;2-8:0.3244;2-9:0.9709;2-10:0.8910;2-11:1.0849;2-12:0.3404;2-13:0.5814;2-14:0.5014;2-15:0.1350;3-4:0.5759;3-5:0.7537;3-6:1.0697;3-7:0.9329;3-8:0.4546;3-9:0.3201;3-10:0.8740;3-11:0.6280;3-12:1.0192;3-13:0.6007;3-14:0.2758;3-15:0.6465;4-5:0.3749;4-6:1.1230;4-7:1.2324;4-8:0.9017;4-9:0.2558;4-10:0.6990;4-11:0.1887;4-12:1.2746;4-13:0.6758;4-14:0.7551;4-15:1.0636;5-6:0.8345;5-7:1.0720;5-8:0.8978;5-9:0.5005;5-10:0.3570;5-11:0.1880;5-12:1.0818;5-13:0.4962;5-14:0.8105;5-15:1.0084;6-7:0.4892;6-8:0.7903;6-9:1.0644;6-10:0.4926;6-11:0.9594;6-12:0.4115;6-13:0.4889;6-14:0.8796;6-15:0.7186;7-8:0.5056;7-9:1.0741;7-10:0.8252;7-11:1.1227;7-12:0.1170;7-13:0.5804;7-14:0.6679;7-15:0.3409;8-9:0.6812;8-10:0.8259;8-11:0.8614;8-12:0.6082;8-13:0.4774;8-14:0.1789;8-15:0.1921;9-10:0.7299;9-11:0.3378;9-12:1.1349;9-13:0.5791;9-14:0.5198;9-15:0.8577;10-11:0.5151;10-12:0.8049;10-13:0.3485;10-14:0.8113;10-15:0.8700;11-12:1.1511;11-13:0.5462;11-14:0.7422;11-15:1.0008;12-13:0.6050;12-14:0.7621;12-15:0.4535;13-14:0.4764;13-15:0.5361;14-15:0.3707
