participant_id,total_task_time_seconds,shapegrid_width_px,shapegrid_height_px,grid_border_coords,per_shape_ground_truth,scaling_factor,phase3_euclidean_distances
queenisa,1000.13,1326,922,,"ball_slope.bmp:row=0,col=0,center_x=0.1,center_y=0.1|basketball.bmp:row=0,col=1,center_x=0.1,center_y=1.7|bikewheel.bmp:row=0,col=2,center_x=0.1,center_y=3.3|bird'sfoot.bmp:row=0,col=3,center_x=0.1,center_y=4.9|birdcage.bmp:row=1,col=0,center_x=1.7,center_y=0.1|bug.bmp:row=1,col=1,center_x=1.7,center_y=1.7|mosquito.bmp:row=1,col=2,center_x=1.7,center_y=3.3|nail_cutters.bmp:row=1,col=3,center_x=1.7,center_y=4.9|pan.bmp:row=2,col=0,center_x=3.3,center_y=0.1|rugby.bmp:row=2,col=1,center_x=3.3,center_y=1.7|tape.bmp:row=2,col=2,center_x=3.3,center_y=3.3|teacup.bmp:row=2,col=3,center_x=3.3,center_y=4.9|toiletpaper.bmp:row=3,col=0,center_x=4.9,center_y=0.1|toothbrush.bmp:row=3,col=1,center_x=4.9,center_y=1.7|tunnelentrance.bmp:row=3,col=2,center_x=4.9,center_y=3.3|umbrella.bmp:row=3,col=3,center_x=4.9,center_y=4.9",,0-1:0.5127;0-2:1.1330;0-3:1.1981;0-4:0.8204;0-5:0.3562;0-6:0.1120;0-7:0.3745;0-8:0.3693;0-9:0.8445;0-10:0.6318;0-11:0.2614;0-12:0.6939;0-13:1.1248;0-14:0.4128;0-15:0.7941;1-2:0.6211;1-3:0.7209;1-4:0.4051;1-5:0.4946;1-6:0.6234;1-7:0.1397;1-8:0.6221;1-9:0.6088;1-10:0.1280;1-11:0.6182;1-12:0.3065;1-13:0.6472;1-14:0.7300;1-15:0.5973;2-3:0.3871;2-4:0.5336;2-5:1.0593;2-6:1.2427;2-7:0.7585;2-8:1.1955;2-9:0.8480;2-10:0.5024;2-11:1.2205;2-12:0.5973;2-13:0.3606;2-14:1.3089;2-15:0.8876;3-4:0.3971;3-5:1.0080;3-6:1.3095;3-7:0.8528;3-8:1.1381;3-9:0.6191;3-10:0.6500;3-11:1.2020;3-12:0.5184;3-13:0.0739;3-14:1.2483;3-15:0.6778;4-5:0.6111;4-6:0.9296;4-7:0.5112;4-8:0.7420;4-9:0.3213;4-10:0.3982;4-11:0.8054;4-12:0.1267;4-13:0.3296;4-14:0.8531;4-15:0.3549;5-6:0.4280;5-7:0.4154;5-8:0.1364;5-9:0.5275;5-10:0.6180;5-11:0.2038;5-12:0.4948;5-13:0.9404;5-14:0.2500;5-15:0.4678;6-7:0.4845;6-8:0.4069;6-9:0.9376;6-10:0.7407;6-11:0.2823;6-12:0.8030;6-13:1.2363;6-14:0.4205;6-15:0.8840;7-8:0.5296;7-9:0.6577;7-10:0.2578;7-11:0.5046;7-12:0.3960;7-13:0.7789;7-14:0.6303;7-15:0.6323;8-9:0.6244;8-10:0.7477;8-11:0.1282;8-12:0.6285;8-13:1.0716;8-14:0.1137;8-15:0.5600;9-10:0.6572;9-11:0.7283;9-12:0.3254;9-13:0.5733;9-14:0.7168;9-15:0.0675;10-11:0.7462;10-12:0.3337;10-13:0.5783;10-14:0.8566;10-15:0.6581;11-12:0.6844;11-13:1.1326;11-14:0.1522;11-15:0.6666;12-13:0.4483;12-14:0.7411;12-15:0.3347;13-14:1.1826;13-15:0.6288;14-15:0.6507
