timestamp,trigger_code,event_label,trial_info
1777483440.548019886,phase2_shape2_onset,phase2_shape2_onset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0
1777483441.559715033,phase2_shape2_offset,phase2_shape2_offset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0
1777483441.559994221,phase2_reddot2_onset,phase2_reddot2_onset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0
1777483443.572428942,phase2_reddot2_offset,phase2_reddot2_offset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0
1777483443.611583948,phase2_question_onset,phase2_question_onset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0 cat_a=SPORTSFIELD cat_b=MOUNTAIN
1777483448.012525082,phase2_response,phase2_response,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0 response=SPORTSFIELD
1777483448.020321131,phase2_question_offset,phase2_question_offset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0
1777483448.021613121,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0
1777483448.527633905,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=17 shape=ball_slope.bmp ctx1=sportsfield.png ctx2=mountain.png variant=primary_first_img0
1777483448.532644033,phase2_fixation_onset,phase2_fixation_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483449.041893005,phase2_fixation_offset,phase2_fixation_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483451.207791090,phase2_context1_onset,phase2_context1_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483452.241381168,phase2_context1_offset,phase2_context1_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483452.242219925,phase2_shape_onset,phase2_shape_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483453.259517908,phase2_shape_offset,phase2_shape_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483453.265039206,phase2_reddot_onset,phase2_reddot_onset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
1777483455.278201103,phase2_reddot_offset,phase2_reddot_offset,trial=18 shape=tape.bmp ctx1=sportsfield.png ctx2=office.png variant=secondary_first_img0
